bin_number,bin_length,network
477182940,9,"VISA, CARTE_BANCAIRE"
477182939,9,"VISA, CARTE_BANCAIRE"
513379035,9,"MASTER, CARTE_BANCAIRE"
513386106,9,"MASTER, CARTE_BANCAIRE"
513386306,9,"MASTER, CARTE_BANCAIRE"
513379031,9,"MASTER, CARTE_BANCAIRE"
456238108,9,"VISA, CARTE_BANCAIRE"
456238107,9,"VISA, CARTE_BANCAIRE"
513379034,9,"MASTER, CARTE_BANCAIRE"
513379038,9,"MASTER, CARTE_BANCAIRE"
513386603,9,"MASTER, CARTE_BANCAIRE"
513386103,9,"MASTER, CARTE_BANCAIRE"
497338299,9,"VISA, CARTE_BANCAIRE"
477186788,9,"VISA, CARTE_BANCAIRE"
513386302,9,"MASTER, CARTE_BANCAIRE"
513379030,9,"MASTER, CARTE_BANCAIRE"
513386307,9,"MASTER, CARTE_BANCAIRE"
456238102,9,"VISA, CARTE_BANCAIRE"
477186287,9,"VISA, CARTE_BANCAIRE"
513386105,9,"MASTER, CARTE_BANCAIRE"
477186707,9,"VISA, CARTE_BANCAIRE"
477186708,9,"VISA, CARTE_BANCAIRE"
497631609,9,"VISA, CARTE_BANCAIRE"
513386601,9,"MASTER, CARTE_BANCAIRE"
513386101,9,"MASTER, CARTE_BANCAIRE"
456238103,9,"VISA, CARTE_BANCAIRE"
477186769,9,"VISA, CARTE_BANCAIRE"
477186756,9,"VISA, CARTE_BANCAIRE"
477186715,9,"VISA, CARTE_BANCAIRE"
513379039,9,"MASTER, CARTE_BANCAIRE"
483733235,9,"VISA, CARTE_BANCAIRE"
456299006,9,"VISA, CARTE_BANCAIRE"
456299103,9,"VISA, CARTE_BANCAIRE"
456299010,9,"VISA, CARTE_BANCAIRE"
497699994,9,"VISA, CARTE_BANCAIRE"
497699993,9,"VISA, CARTE_BANCAIRE"
513386303,9,"MASTER, CARTE_BANCAIRE"
497699990,9,"VISA, CARTE_BANCAIRE"
456299100,9,"VISA, CARTE_BANCAIRE"
513379036,9,"MASTER, CARTE_BANCAIRE"
456238101,9,"VISA, CARTE_BANCAIRE"
456299105,9,"VISA, CARTE_BANCAIRE"
483733256,9,"VISA, CARTE_BANCAIRE"
483733278,9,"VISA, CARTE_BANCAIRE"
513614708,9,"MASTER, CARTE_BANCAIRE"
456238106,9,"VISA, CARTE_BANCAIRE"
513386107,9,"MASTER, CARTE_BANCAIRE"
513614603,9,"MASTER, CARTE_BANCAIRE"
513614301,9,"MASTER, CARTE_BANCAIRE"
456299011,9,"VISA, CARTE_BANCAIRE"
456299107,9,"VISA, CARTE_BANCAIRE"
456299007,9,"VISA, CARTE_BANCAIRE"
513386300,9,"MASTER, CARTE_BANCAIRE"
483733239,9,"VISA, CARTE_BANCAIRE"
513386104,9,"MASTER, CARTE_BANCAIRE"
456299102,9,"VISA, CARTE_BANCAIRE"
456299109,9,"VISA, CARTE_BANCAIRE"
456238100,9,"VISA, CARTE_BANCAIRE"
483733819,9,"VISA, CARTE_BANCAIRE"
483733835,9,"VISA, CARTE_BANCAIRE"
483733287,9,"VISA, CARTE_BANCAIRE"
513614704,9,"MASTER, CARTE_BANCAIRE"
532347072,9,"MASTER, CARTE_BANCAIRE"
532347075,9,"MASTER, CARTE_BANCAIRE"
483733267,9,"VISA, CARTE_BANCAIRE"
456299000,9,"VISA, CARTE_BANCAIRE"
513614702,9,"MASTER, CARTE_BANCAIRE"
513614303,9,"MASTER, CARTE_BANCAIRE"
513614640,9,"MASTER, CARTE_BANCAIRE"
456245667,9,"VISA, CARTE_BANCAIRE"
532347074,9,"MASTER, CARTE_BANCAIRE"
532347005,9,"MASTER, CARTE_BANCAIRE"
532347009,9,"MASTER, CARTE_BANCAIRE"
532347002,9,"MASTER, CARTE_BANCAIRE"
477182966,9,"VISA, CARTE_BANCAIRE"
477182955,9,"VISA, CARTE_BANCAIRE"
497699998,9,"VISA, CARTE_BANCAIRE"
455670010,9,"VISA, CARTE_BANCAIRE"
477182276,9,"VISA, CARTE_BANCAIRE"
532347077,9,"MASTER, CARTE_BANCAIRE"
532347078,9,"MASTER, CARTE_BANCAIRE"
477182986,9,"VISA, CARTE_BANCAIRE"
477182209,9,"VISA, CARTE_BANCAIRE"
477182972,9,"VISA, CARTE_BANCAIRE"
477182910,9,"VISA, CARTE_BANCAIRE"
477182976,9,"VISA, CARTE_BANCAIRE"
477182983,9,"VISA, CARTE_BANCAIRE"
477182238,9,"VISA, CARTE_BANCAIRE"
477182915,9,"VISA, CARTE_BANCAIRE"
477186777,9,"VISA, CARTE_BANCAIRE"
477186747,9,"VISA, CARTE_BANCAIRE"
477186247,9,"VISA, CARTE_BANCAIRE"
477186705,9,"VISA, CARTE_BANCAIRE"
513386604,9,"MASTER, CARTE_BANCAIRE"
477182947,9,"VISA, CARTE_BANCAIRE"
477182950,9,"VISA, CARTE_BANCAIRE"
477186783,9,"VISA, CARTE_BANCAIRE"
477186755,9,"VISA, CARTE_BANCAIRE"
477186742,9,"VISA, CARTE_BANCAIRE"
477186709,9,"VISA, CARTE_BANCAIRE"
477186236,9,"VISA, CARTE_BANCAIRE"
477186739,9,"VISA, CARTE_BANCAIRE"
477186768,9,"VISA, CARTE_BANCAIRE"
477186740,9,"VISA, CARTE_BANCAIRE"
477186702,9,"VISA, CARTE_BANCAIRE"
477186208,9,"VISA, CARTE_BANCAIRE"
477186717,9,"VISA, CARTE_BANCAIRE"
477186772,9,"VISA, CARTE_BANCAIRE"
477186774,9,"VISA, CARTE_BANCAIRE"
477186704,9,"VISA, CARTE_BANCAIRE"
477186267,9,"VISA, CARTE_BANCAIRE"
477186719,9,"VISA, CARTE_BANCAIRE"
477186711,9,"VISA, CARTE_BANCAIRE"
513513656,9,"MASTER, CARTE_BANCAIRE"
513513667,9,"MASTER, CARTE_BANCAIRE"
513513635,9,"MASTER, CARTE_BANCAIRE"
513379032,9,"MASTER, CARTE_BANCAIRE"
513386305,9,"MASTER, CARTE_BANCAIRE"
513379037,9,"MASTER, CARTE_BANCAIRE"
513386301,9,"MASTER, CARTE_BANCAIRE"
497796007,9,"VISA, CARTE_BANCAIRE"
497811100,9,"VISA, CARTE_BANCAIRE"
513386605,9,"MASTER, CARTE_BANCAIRE"
456238105,9,"VISA, CARTE_BANCAIRE"
513386607,9,"MASTER, CARTE_BANCAIRE"
513386304,9,"MASTER, CARTE_BANCAIRE"
456238104,9,"VISA, CARTE_BANCAIRE"
513539856,9,"MASTER, CARTE_BANCAIRE"
513539808,9,"MASTER, CARTE_BANCAIRE"
456299004,9,"VISA, CARTE_BANCAIRE"
513539835,9,"MASTER, CARTE_BANCAIRE"
497796006,9,"VISA, CARTE_BANCAIRE"
456299108,9,"VISA, CARTE_BANCAIRE"
456299005,9,"VISA, CARTE_BANCAIRE"
456299009,9,"VISA, CARTE_BANCAIRE"
456299104,9,"VISA, CARTE_BANCAIRE"
532347003,9,"MASTER, CARTE_BANCAIRE"
532347073,9,"MASTER, CARTE_BANCAIRE"
532347079,9,"MASTER, CARTE_BANCAIRE"
513386600,9,"MASTER, CARTE_BANCAIRE"
513386606,9,"MASTER, CARTE_BANCAIRE"
529542036,9,"MASTER, CARTE_BANCAIRE"
529542014,9,"MASTER, CARTE_BANCAIRE"
529542034,9,"MASTER, CARTE_BANCAIRE"
529542013,9,"MASTER, CARTE_BANCAIRE"
529542037,9,"MASTER, CARTE_BANCAIRE"
497575454,9,"VISA, CARTE_BANCAIRE"
497575358,9,"VISA, CARTE_BANCAIRE"
497575311,9,"VISA, CARTE_BANCAIRE"
497575314,9,"VISA, CARTE_BANCAIRE"
497575435,9,"VISA, CARTE_BANCAIRE"
497575331,9,"VISA, CARTE_BANCAIRE"
497575401,9,"VISA, CARTE_BANCAIRE"
497575439,9,"VISA, CARTE_BANCAIRE"
497575470,9,"VISA, CARTE_BANCAIRE"
497575479,9,"VISA, CARTE_BANCAIRE"
529542015,9,"MASTER, CARTE_BANCAIRE"
529542030,9,"MASTER, CARTE_BANCAIRE"
529542033,9,"MASTER, CARTE_BANCAIRE"
497575334,9,"VISA, CARTE_BANCAIRE"
497575350,9,"VISA, CARTE_BANCAIRE"
497575387,9,"VISA, CARTE_BANCAIRE"
497575382,9,"VISA, CARTE_BANCAIRE"
497575451,9,"VISA, CARTE_BANCAIRE"
497575460,9,"VISA, CARTE_BANCAIRE"
497575409,9,"VISA, CARTE_BANCAIRE"
497575347,9,"VISA, CARTE_BANCAIRE"
497575366,9,"VISA, CARTE_BANCAIRE"
497575340,9,"VISA, CARTE_BANCAIRE"
497575368,9,"VISA, CARTE_BANCAIRE"
497575383,9,"VISA, CARTE_BANCAIRE"
497575473,9,"VISA, CARTE_BANCAIRE"
497575449,9,"VISA, CARTE_BANCAIRE"
497575355,9,"VISA, CARTE_BANCAIRE"
497575413,9,"VISA, CARTE_BANCAIRE"
497575367,9,"VISA, CARTE_BANCAIRE"
497575410,9,"VISA, CARTE_BANCAIRE"
497575315,9,"VISA, CARTE_BANCAIRE"
497575333,9,"VISA, CARTE_BANCAIRE"
497575348,9,"VISA, CARTE_BANCAIRE"
497575407,9,"VISA, CARTE_BANCAIRE"
497575369,9,"VISA, CARTE_BANCAIRE"
497575330,9,"VISA, CARTE_BANCAIRE"
497575356,9,"VISA, CARTE_BANCAIRE"
497575376,9,"VISA, CARTE_BANCAIRE"
497575432,9,"VISA, CARTE_BANCAIRE"
497575445,9,"VISA, CARTE_BANCAIRE"
497575477,9,"VISA, CARTE_BANCAIRE"
497575458,9,"VISA, CARTE_BANCAIRE"
497575488,9,"VISA, CARTE_BANCAIRE"
497575463,9,"VISA, CARTE_BANCAIRE"
497575440,9,"VISA, CARTE_BANCAIRE"
529542017,9,"MASTER, CARTE_BANCAIRE"
477182973,9,"VISA, CARTE_BANCAIRE"
477182906,9,"VISA, CARTE_BANCAIRE"
477182944,9,"VISA, CARTE_BANCAIRE"
477182951,9,"VISA, CARTE_BANCAIRE"
455670114,9,"VISA, CARTE_BANCAIRE"
455670005,9,"VISA, CARTE_BANCAIRE"
529542035,9,"MASTER, CARTE_BANCAIRE"
477182914,9,"VISA, CARTE_BANCAIRE"
477182942,9,"VISA, CARTE_BANCAIRE"
455670011,9,"VISA, CARTE_BANCAIRE"
477182978,9,"VISA, CARTE_BANCAIRE"
529542016,9,"MASTER, CARTE_BANCAIRE"
529542031,9,"MASTER, CARTE_BANCAIRE"
477182907,9,"VISA, CARTE_BANCAIRE"
477182256,9,"VISA, CARTE_BANCAIRE"
477182969,9,"VISA, CARTE_BANCAIRE"
477182943,9,"VISA, CARTE_BANCAIRE"
497575336,9,"VISA, CARTE_BANCAIRE"
497575305,9,"VISA, CARTE_BANCAIRE"
477182266,9,"VISA, CARTE_BANCAIRE"
477182938,9,"VISA, CARTE_BANCAIRE"
477182916,9,"VISA, CARTE_BANCAIRE"
477182968,9,"VISA, CARTE_BANCAIRE"
477186743,9,"VISA, CARTE_BANCAIRE"
477186752,9,"VISA, CARTE_BANCAIRE"
497575338,9,"VISA, CARTE_BANCAIRE"
497575309,9,"VISA, CARTE_BANCAIRE"
497575364,9,"VISA, CARTE_BANCAIRE"
497575373,9,"VISA, CARTE_BANCAIRE"
497575438,9,"VISA, CARTE_BANCAIRE"
497575455,9,"VISA, CARTE_BANCAIRE"
483733202,9,"VISA, CARTE_BANCAIRE"
483733276,9,"VISA, CARTE_BANCAIRE"
513614644,9,"MASTER, CARTE_BANCAIRE"
497575307,9,"VISA, CARTE_BANCAIRE"
497575354,9,"VISA, CARTE_BANCAIRE"
497575379,9,"VISA, CARTE_BANCAIRE"
497575466,9,"VISA, CARTE_BANCAIRE"
497575475,9,"VISA, CARTE_BANCAIRE"
497575416,9,"VISA, CARTE_BANCAIRE"
477186202,9,"VISA, CARTE_BANCAIRE"
477186246,9,"VISA, CARTE_BANCAIRE"
513614602,9,"MASTER, CARTE_BANCAIRE"
497575484,9,"VISA, CARTE_BANCAIRE"
497575469,9,"VISA, CARTE_BANCAIRE"
497575352,9,"VISA, CARTE_BANCAIRE"
497575461,9,"VISA, CARTE_BANCAIRE"
497575472,9,"VISA, CARTE_BANCAIRE"
497575349,9,"VISA, CARTE_BANCAIRE"
497575310,9,"VISA, CARTE_BANCAIRE"
497575459,9,"VISA, CARTE_BANCAIRE"
483733876,9,"VISA, CARTE_BANCAIRE"
483733268,9,"VISA, CARTE_BANCAIRE"
497575351,9,"VISA, CARTE_BANCAIRE"
497575332,9,"VISA, CARTE_BANCAIRE"
497575303,9,"VISA, CARTE_BANCAIRE"
497575406,9,"VISA, CARTE_BANCAIRE"
497575316,9,"VISA, CARTE_BANCAIRE"
497575374,9,"VISA, CARTE_BANCAIRE"
497575389,9,"VISA, CARTE_BANCAIRE"
497575434,9,"VISA, CARTE_BANCAIRE"
497575436,9,"VISA, CARTE_BANCAIRE"
497575478,9,"VISA, CARTE_BANCAIRE"
497575474,9,"VISA, CARTE_BANCAIRE"
497575489,9,"VISA, CARTE_BANCAIRE"
497575442,9,"VISA, CARTE_BANCAIRE"
497575450,9,"VISA, CARTE_BANCAIRE"
497575482,9,"VISA, CARTE_BANCAIRE"
497575447,9,"VISA, CARTE_BANCAIRE"
513614604,9,"MASTER, CARTE_BANCAIRE"
513614642,9,"MASTER, CARTE_BANCAIRE"
455670002,9,"VISA, CARTE_BANCAIRE"
455670004,9,"VISA, CARTE_BANCAIRE"
497988079,9,"VISA, CARTE_BANCAIRE"
455670006,9,"VISA, CARTE_BANCAIRE"
455670001,9,"VISA, CARTE_BANCAIRE"
497988999,9,"VISA, CARTE_BANCAIRE"
513614607,9,"MASTER, CARTE_BANCAIRE"
513724150,9,"MASTER, CARTE_BANCAIRE"
465477989,9,"VISA, CARTE_BANCAIRE"
513724120,9,"MASTER, CARTE_BANCAIRE"
513724130,9,"MASTER, CARTE_BANCAIRE"
497302970,9,CARTE_BANCAIRE
497302978,9,CARTE_BANCAIRE
497302972,9,CARTE_BANCAIRE
497301979,9,"VISA, CARTE_BANCAIRE"
497301970,9,"VISA, CARTE_BANCAIRE"
497302979,9,CARTE_BANCAIRE
529314016,9,"MASTER, CARTE_BANCAIRE"
529313010,9,"MASTER, CARTE_BANCAIRE"
529313014,9,"MASTER, CARTE_BANCAIRE"
529314029,9,"MASTER, CARTE_BANCAIRE"
516207028,9,"MASTER, CARTE_BANCAIRE"
516207029,9,"MASTER, CARTE_BANCAIRE"
497940989,9,"VISA, CARTE_BANCAIRE"
497946499,9,"VISA, CARTE_BANCAIRE"
497946493,9,"VISA, CARTE_BANCAIRE"
483733809,9,"VISA, CARTE_BANCAIRE"
497339989,9,"VISA, CARTE_BANCAIRE"
497422747,9,"VISA, CARTE_BANCAIRE"
497338989,9,"VISA, CARTE_BANCAIRE"
497427456,9,"VISA, CARTE_BANCAIRE"
497427468,9,"VISA, CARTE_BANCAIRE"
497427419,9,"VISA, CARTE_BANCAIRE"
513614309,9,"MASTER, CARTE_BANCAIRE"
513614601,9,"MASTER, CARTE_BANCAIRE"
497427408,9,"VISA, CARTE_BANCAIRE"
497437837,9,"VISA, CARTE_BANCAIRE"
465477299,9,"VISA, CARTE_BANCAIRE"
513614600,9,"MASTER, CARTE_BANCAIRE"
483733847,9,"VISA, CARTE_BANCAIRE"
513614608,9,"MASTER, CARTE_BANCAIRE"
513642437,9,"MASTER, CARTE_BANCAIRE"
513642431,9,"MASTER, CARTE_BANCAIRE"
497422736,9,"VISA, CARTE_BANCAIRE"
497422787,9,"VISA, CARTE_BANCAIRE"
497946494,9,"VISA, CARTE_BANCAIRE"
497424887,9,"VISA, CARTE_BANCAIRE"
497424867,9,"VISA, CARTE_BANCAIRE"
497946498,9,"VISA, CARTE_BANCAIRE"
497946492,9,"VISA, CARTE_BANCAIRE"
497427439,9,"VISA, CARTE_BANCAIRE"
497427409,9,"VISA, CARTE_BANCAIRE"
497427438,9,"VISA, CARTE_BANCAIRE"
513724170,9,"MASTER, CARTE_BANCAIRE"
497988039,9,"VISA, CARTE_BANCAIRE"
497988049,9,"VISA, CARTE_BANCAIRE"
513250106,9,"MASTER, CARTE_BANCAIRE"
513250102,9,"MASTER, CARTE_BANCAIRE"
497514201,9,"VISA, CARTE_BANCAIRE"
497514202,9,"VISA, CARTE_BANCAIRE"
513250105,9,"MASTER, CARTE_BANCAIRE"
513250101,9,"MASTER, CARTE_BANCAIRE"
513250107,9,"MASTER, CARTE_BANCAIRE"
513250100,9,"MASTER, CARTE_BANCAIRE"
513250108,9,"MASTER, CARTE_BANCAIRE"
513277009,9,"MASTER, CARTE_BANCAIRE"
513277002,9,"MASTER, CARTE_BANCAIRE"
513277003,9,"MASTER, CARTE_BANCAIRE"
513277006,9,"MASTER, CARTE_BANCAIRE"
497687004,9,"VISA, CARTE_BANCAIRE"
497687005,9,"VISA, CARTE_BANCAIRE"
497687007,9,"VISA, CARTE_BANCAIRE"
497687002,9,"VISA, CARTE_BANCAIRE"
497687001,9,"VISA, CARTE_BANCAIRE"
497687000,9,"VISA, CARTE_BANCAIRE"
497687006,9,"VISA, CARTE_BANCAIRE"
497687003,9,"VISA, CARTE_BANCAIRE"
497370209,9,"VISA, CARTE_BANCAIRE"
456165609,9,"VISA, CARTE_BANCAIRE"
456165309,9,"VISA, CARTE_BANCAIRE"
456165989,9,"VISA, CARTE_BANCAIRE"
497370509,9,"VISA, CARTE_BANCAIRE"
507589062,9,CARTE_BANCAIRE
507589053,9,CARTE_BANCAIRE
507589042,9,CARTE_BANCAIRE
507589022,9,CARTE_BANCAIRE
507589091,9,CARTE_BANCAIRE
507589041,9,CARTE_BANCAIRE
507589000,9,CARTE_BANCAIRE
507589031,9,CARTE_BANCAIRE
507589002,9,CARTE_BANCAIRE
507589043,9,CARTE_BANCAIRE
507589052,9,CARTE_BANCAIRE
507589021,9,CARTE_BANCAIRE
507589032,9,CARTE_BANCAIRE
507589001,9,CARTE_BANCAIRE
507589023,9,CARTE_BANCAIRE
507589061,9,CARTE_BANCAIRE
507589011,9,CARTE_BANCAIRE
507589093,9,CARTE_BANCAIRE
507589013,9,CARTE_BANCAIRE
507589033,9,CARTE_BANCAIRE
507589030,9,CARTE_BANCAIRE
507589092,9,CARTE_BANCAIRE
507589010,9,CARTE_BANCAIRE
507589090,9,CARTE_BANCAIRE
507589012,9,CARTE_BANCAIRE
507589003,9,CARTE_BANCAIRE
507589063,9,CARTE_BANCAIRE
507589050,9,CARTE_BANCAIRE
507589020,9,CARTE_BANCAIRE
507589060,9,CARTE_BANCAIRE
507589040,9,CARTE_BANCAIRE
507589051,9,CARTE_BANCAIRE
456122027,9,"VISA, CARTE_BANCAIRE"
497146100,9,"VISA, CARTE_BANCAIRE"
497146024,9,"VISA, CARTE_BANCAIRE"
497159219,9,"VISA, CARTE_BANCAIRE"
456138028,9,"VISA, CARTE_BANCAIRE"
456138018,9,"VISA, CARTE_BANCAIRE"
497160025,9,"VISA, CARTE_BANCAIRE"
497160118,9,"VISA, CARTE_BANCAIRE"
497160063,9,"VISA, CARTE_BANCAIRE"
456100026,9,"VISA, CARTE_BANCAIRE"
497141012,9,"VISA, CARTE_BANCAIRE"
456100318,9,"VISA, CARTE_BANCAIRE"
456111017,9,"VISA, CARTE_BANCAIRE"
497899286,9,"VISA, CARTE_BANCAIRE"
497899266,9,"VISA, CARTE_BANCAIRE"
456139490,9,"VISA, CARTE_BANCAIRE"
456139495,9,"VISA, CARTE_BANCAIRE"
456139494,9,"VISA, CARTE_BANCAIRE"
456139499,9,"VISA, CARTE_BANCAIRE"
456139498,9,"VISA, CARTE_BANCAIRE"
456139497,9,"VISA, CARTE_BANCAIRE"
456139496,9,"VISA, CARTE_BANCAIRE"
456139491,9,"VISA, CARTE_BANCAIRE"
456139493,9,"VISA, CARTE_BANCAIRE"
456139492,9,"VISA, CARTE_BANCAIRE"
497662005,9,"VISA, CARTE_BANCAIRE"
497662007,9,"VISA, CARTE_BANCAIRE"
497662001,9,"VISA, CARTE_BANCAIRE"
497662008,9,"VISA, CARTE_BANCAIRE"
497662002,9,"VISA, CARTE_BANCAIRE"
497662006,9,"VISA, CARTE_BANCAIRE"
497662004,9,"VISA, CARTE_BANCAIRE"
497662000,9,"VISA, CARTE_BANCAIRE"
497662009,9,"VISA, CARTE_BANCAIRE"
497662003,9,"VISA, CARTE_BANCAIRE"
497477206,9,"VISA, CARTE_BANCAIRE"
497477209,9,"VISA, CARTE_BANCAIRE"
497477200,9,"VISA, CARTE_BANCAIRE"
497477205,9,"VISA, CARTE_BANCAIRE"
497477208,9,"VISA, CARTE_BANCAIRE"
497477202,9,"VISA, CARTE_BANCAIRE"
497477204,9,"VISA, CARTE_BANCAIRE"
497477207,9,"VISA, CARTE_BANCAIRE"
497477203,9,"VISA, CARTE_BANCAIRE"
497477201,9,"VISA, CARTE_BANCAIRE"
401006803,9,"VISA, CARTE_BANCAIRE"
401005803,9,"VISA, CARTE_BANCAIRE"
497801100,9,"VISA, CARTE_BANCAIRE"
497801510,9,"VISA, CARTE_BANCAIRE"
497801160,9,"VISA, CARTE_BANCAIRE"
497801130,9,"VISA, CARTE_BANCAIRE"
497801260,9,"VISA, CARTE_BANCAIRE"
497801330,9,"VISA, CARTE_BANCAIRE"
497801390,9,"VISA, CARTE_BANCAIRE"
497801230,9,"VISA, CARTE_BANCAIRE"
497801080,9,"VISA, CARTE_BANCAIRE"
497801240,9,"VISA, CARTE_BANCAIRE"
497801170,9,"VISA, CARTE_BANCAIRE"
497801400,9,"VISA, CARTE_BANCAIRE"
497801280,9,"VISA, CARTE_BANCAIRE"
497801220,9,"VISA, CARTE_BANCAIRE"
497801030,9,"VISA, CARTE_BANCAIRE"
497801050,9,"VISA, CARTE_BANCAIRE"
497801070,9,"VISA, CARTE_BANCAIRE"
439603830,9,"VISA, CARTE_BANCAIRE"
439598400,9,"VISA, CARTE_BANCAIRE"
456211842,9,"VISA, CARTE_BANCAIRE"
456274820,9,"VISA, CARTE_BANCAIRE"
455679804,9,"VISA, CARTE_BANCAIRE"
401005839,9,"VISA, CARTE_BANCAIRE"
469830858,9,"VISA, CARTE_BANCAIRE"
469830823,9,"VISA, CARTE_BANCAIRE"
469829822,9,"VISA, CARTE_BANCAIRE"
469829820,9,"VISA, CARTE_BANCAIRE"
469829807,9,"VISA, CARTE_BANCAIRE"
401005815,9,"VISA, CARTE_BANCAIRE"
469830851,9,"VISA, CARTE_BANCAIRE"
497678805,9,"VISA, CARTE_BANCAIRE"
456211844,9,"VISA, CARTE_BANCAIRE"
456211850,9,"VISA, CARTE_BANCAIRE"
456274847,9,"VISA, CARTE_BANCAIRE"
469807859,9,"VISA, CARTE_BANCAIRE"
469807802,9,"VISA, CARTE_BANCAIRE"
456273825,9,"VISA, CARTE_BANCAIRE"
456225825,9,"VISA, CARTE_BANCAIRE"
456273801,9,"VISA, CARTE_BANCAIRE"
401006849,9,"VISA, CARTE_BANCAIRE"
469805858,9,"VISA, CARTE_BANCAIRE"
401006842,9,"VISA, CARTE_BANCAIRE"
497641800,9,"VISA, CARTE_BANCAIRE"
455679801,9,"VISA, CARTE_BANCAIRE"
401005837,9,"VISA, CARTE_BANCAIRE"
401005833,9,"VISA, CARTE_BANCAIRE"
401005846,9,"VISA, CARTE_BANCAIRE"
401005852,9,"VISA, CARTE_BANCAIRE"
401005814,9,"VISA, CARTE_BANCAIRE"
469830808,9,"VISA, CARTE_BANCAIRE"
469830812,9,"VISA, CARTE_BANCAIRE"
469830853,9,"VISA, CARTE_BANCAIRE"
469830827,9,"VISA, CARTE_BANCAIRE"
469829840,9,"VISA, CARTE_BANCAIRE"
469830830,9,"VISA, CARTE_BANCAIRE"
401005831,9,"VISA, CARTE_BANCAIRE"
469830809,9,"VISA, CARTE_BANCAIRE"
469830842,9,"VISA, CARTE_BANCAIRE"
469830832,9,"VISA, CARTE_BANCAIRE"
401005812,9,"VISA, CARTE_BANCAIRE"
401005836,9,"VISA, CARTE_BANCAIRE"
469829847,9,"VISA, CARTE_BANCAIRE"
456274840,9,"VISA, CARTE_BANCAIRE"
456211833,9,"VISA, CARTE_BANCAIRE"
469807846,9,"VISA, CARTE_BANCAIRE"
456225832,9,"VISA, CARTE_BANCAIRE"
456274832,9,"VISA, CARTE_BANCAIRE"
456274830,9,"VISA, CARTE_BANCAIRE"
456274800,9,"VISA, CARTE_BANCAIRE"
456274850,9,"VISA, CARTE_BANCAIRE"
456225819,9,"VISA, CARTE_BANCAIRE"
469806803,9,"VISA, CARTE_BANCAIRE"
456273835,9,"VISA, CARTE_BANCAIRE"
456273844,9,"VISA, CARTE_BANCAIRE"
456273856,9,"VISA, CARTE_BANCAIRE"
401006852,9,"VISA, CARTE_BANCAIRE"
401005850,9,"VISA, CARTE_BANCAIRE"
401005819,9,"VISA, CARTE_BANCAIRE"
469830838,9,"VISA, CARTE_BANCAIRE"
469829846,9,"VISA, CARTE_BANCAIRE"
469829851,9,"VISA, CARTE_BANCAIRE"
456211843,9,"VISA, CARTE_BANCAIRE"
456211801,9,"VISA, CARTE_BANCAIRE"
456211855,9,"VISA, CARTE_BANCAIRE"
456211821,9,"VISA, CARTE_BANCAIRE"
456211832,9,"VISA, CARTE_BANCAIRE"
456273803,9,"VISA, CARTE_BANCAIRE"
497641803,9,"VISA, CARTE_BANCAIRE"
469805836,9,"VISA, CARTE_BANCAIRE"
469805818,9,"VISA, CARTE_BANCAIRE"
456225843,9,"VISA, CARTE_BANCAIRE"
456225820,9,"VISA, CARTE_BANCAIRE"
455679808,9,"VISA, CARTE_BANCAIRE"
469830803,9,"VISA, CARTE_BANCAIRE"
469830821,9,"VISA, CARTE_BANCAIRE"
469829845,9,"VISA, CARTE_BANCAIRE"
469829800,9,"VISA, CARTE_BANCAIRE"
469829839,9,"VISA, CARTE_BANCAIRE"
469829824,9,"VISA, CARTE_BANCAIRE"
469830835,9,"VISA, CARTE_BANCAIRE"
456211826,9,"VISA, CARTE_BANCAIRE"
456211822,9,"VISA, CARTE_BANCAIRE"
456211804,9,"VISA, CARTE_BANCAIRE"
456211849,9,"VISA, CARTE_BANCAIRE"
456211816,9,"VISA, CARTE_BANCAIRE"
456211838,9,"VISA, CARTE_BANCAIRE"
456274814,9,"VISA, CARTE_BANCAIRE"
456274813,9,"VISA, CARTE_BANCAIRE"
456274859,9,"VISA, CARTE_BANCAIRE"
456274837,9,"VISA, CARTE_BANCAIRE"
456274816,9,"VISA, CARTE_BANCAIRE"
469807810,9,"VISA, CARTE_BANCAIRE"
469807838,9,"VISA, CARTE_BANCAIRE"
469807834,9,"VISA, CARTE_BANCAIRE"
469807832,9,"VISA, CARTE_BANCAIRE"
469807827,9,"VISA, CARTE_BANCAIRE"
469807829,9,"VISA, CARTE_BANCAIRE"
469807821,9,"VISA, CARTE_BANCAIRE"
456225837,9,"VISA, CARTE_BANCAIRE"
456225850,9,"VISA, CARTE_BANCAIRE"
469807857,9,"VISA, CARTE_BANCAIRE"
469807842,9,"VISA, CARTE_BANCAIRE"
469830826,9,"VISA, CARTE_BANCAIRE"
469830855,9,"VISA, CARTE_BANCAIRE"
469830836,9,"VISA, CARTE_BANCAIRE"
456225822,9,"VISA, CARTE_BANCAIRE"
469829853,9,"VISA, CARTE_BANCAIRE"
469829849,9,"VISA, CARTE_BANCAIRE"
469829859,9,"VISA, CARTE_BANCAIRE"
497678807,9,"VISA, CARTE_BANCAIRE"
497678804,9,"VISA, CARTE_BANCAIRE"
456211825,9,"VISA, CARTE_BANCAIRE"
456211857,9,"VISA, CARTE_BANCAIRE"
456274805,9,"VISA, CARTE_BANCAIRE"
456274833,9,"VISA, CARTE_BANCAIRE"
456274823,9,"VISA, CARTE_BANCAIRE"
456274858,9,"VISA, CARTE_BANCAIRE"
469807819,9,"VISA, CARTE_BANCAIRE"
469807828,9,"VISA, CARTE_BANCAIRE"
